Customer_ID,Age_of_Buyer,Type_of_City,Average_Order_Value,Recent_Action,Time_Spent_on_App_per_Day_minutes,Email,Most_Active_Time_of_User,Recency_days,Frequency_purchases,Monetary_spend,Email_Open_Rate,Push_CTR,Coupon_Redemption_Rate,Chat_Engagement_Rate,Top_Category,Primary_Device,Locale,CLTV,Pages_per_Session,Avg_Session_Duration_min,Product_Views,Discount_Threshold_percent,Churn_Risk,Marketing_Suggestion
CUST_100351,39,Tier 3,9220,cart abandonment,39,customer351@example.com,2:00 PM - 8:00 PM,118,38,1448,0.465,0.621,0.426,0.468,Health,Desktop,fr_FR,1619.25,8.3,4.4,4,15,0.645,Push Notification Reminder
CUST_100352,38,Tier 1,5025,cart abandonment,75,customer352@example.com,4:00 AM - 2:00 AM,185,3,17992,0.2,0.197,0.329,0.303,Beauty,Desktop,en_GB,3542.93,20.0,20.0,9,15,0.009,Abandoned Cart Email
CUST_100353,35,Tier 3,5879,wrote a bad review,108,customer353@example.com,10:00 AM - 8:00 AM,204,15,7535,0.723,0.21,0.234,0.587,Sports,Desktop,fr_FR,1736.26,2.6,17.1,7,30,0.418,Feedback Email Survey
CUST_100354,44,Tier 4,9349,cart abandonment,100,customer354@example.com,3:00 AM - 5:00 AM,256,43,11721,0.34,0.419,0.686,0.403,Beauty,Tablet,es_ES,1664.09,1.4,15.9,3,10,0.977,Abandoned Cart Email
CUST_100355,37,Tier 4,6447,not visiting the app,105,customer355@example.com,2:00 PM - 4:00 PM,56,22,18761,0.962,0.639,0.305,0.171,Beauty,Tablet,en_GB,208.69,14.1,10.3,3,10,0.069,Re-engagement Push
CUST_100356,40,Tier 3,3573,not visiting the app,79,customer356@example.com,11:00 AM - 8:00 AM,189,34,461,0.172,0.86,0.411,0.157,Electronics,Mobile,de_DE,2121.15,15.1,8.4,4,10,0.87,Win-back Campaign
CUST_100357,35,Tier 4,7978,not visiting the app,159,customer357@example.com,10:00 PM - 10:00 AM,258,46,15139,0.275,0.007,0.143,0.064,Health,Tablet,en_GB,2652.99,18.3,17.7,8,20,0.576,SMS Reactivation
CUST_100358,21,Tier 3,7676,not adding to cart,81,customer358@example.com,7:00 AM - 7:00 AM,92,40,14258,0.458,0.911,0.183,0.569,Health,Tablet,en_US,1236.49,17.5,6.2,9,15,0.667,Product Suggestion Push
CUST_100359,20,Tier 2,8285,wrote a bad review,146,customer359@example.com,2:00 PM - 2:00 AM,259,50,10782,0.41,0.165,0.207,0.045,Electronics,Mobile,fr_FR,1936.72,15.2,17.3,7,5,0.011,Feedback Email Survey
CUST_100360,23,Tier 2,5559,wrote a bad review,129,customer360@example.com,8:00 AM - 2:00 AM,225,9,15526,0.82,0.842,0.171,0.018,Electronics,Mobile,es_ES,664.55,15.1,4.2,1,30,0.273,Feedback Email Survey
CUST_100361,44,Tier 3,3115,not visiting the app,13,customer361@example.com,11:00 AM - 8:00 AM,326,34,3468,0.391,0.308,0.052,0.005,Health,Mobile,en_GB,1904.49,5.5,2.7,7,5,0.989,Win-back Campaign
CUST_100362,37,Tier 2,1235,not visiting the app,29,customer362@example.com,11:00 AM - 12:00 AM,23,27,16893,0.108,0.327,0.562,0.19,Fashion,Tablet,fr_FR,4697.67,3.3,5.1,6,15,0.174,SMS Reactivation
CUST_100363,41,Tier 3,396,wrote a bad review,59,customer363@example.com,8:00 AM - 2:00 PM,333,40,12190,0.044,0.885,0.411,0.768,Health,Mobile,de_DE,3966.74,18.5,11.8,5,5,0.6,Proactive Chat Support
CUST_100364,56,Tier 4,2377,not adding to cart,49,customer364@example.com,11:00 PM - 11:00 PM,35,22,678,0.609,0.585,0.382,0.641,Fashion,Tablet,de_DE,3537.91,1.3,1.4,2,15,0.236,Browsing Behavior Email
CUST_100365,43,Tier 2,1500,cart abandonment,40,customer365@example.com,6:00 PM - 5:00 AM,78,25,6797,0.642,0.238,0.725,0.989,Health,Tablet,es_ES,714.62,7.0,16.0,1,25,0.792,Discount Coupon Email
CUST_100366,42,Tier 3,588,not visiting the app,89,customer366@example.com,6:00 AM - 4:00 AM,341,16,7389,0.608,0.381,0.322,0.442,Electronics,Mobile,fr_FR,396.43,4.7,13.1,3,10,0.126,Comeback Email Offer
CUST_100367,27,Tier 2,4071,cart abandonment,114,customer367@example.com,12:00 PM - 5:00 AM,102,16,13994,0.176,0.249,0.285,0.448,Beauty,Mobile,es_ES,4319.01,10.1,19.1,6,20,0.378,Abandoned Cart Email
CUST_100368,46,Tier 4,7125,wrote a bad review,44,customer368@example.com,8:00 AM - 7:00 PM,43,49,9937,0.595,0.153,0.727,0.257,Health,Desktop,fr_FR,1451.97,11.7,10.1,6,10,0.715,Feedback Email Survey
CUST_100369,28,Tier 2,3306,cart abandonment,8,customer369@example.com,9:00 PM - 8:00 PM,213,26,12327,0.384,0.308,0.988,0.071,Electronics,Mobile,fr_FR,4664.04,4.1,15.5,5,30,0.349,Discount Coupon Email
CUST_100370,47,Tier 3,1145,wrote a bad review,113,customer370@example.com,12:00 AM - 4:00 PM,18,24,1025,0.697,0.645,0.261,0.455,Beauty,Mobile,es_ES,1274.7,12.0,13.6,3,5,0.117,Feedback Email Survey
CUST_100371,21,Tier 4,6715,cart abandonment,137,customer371@example.com,4:00 PM - 3:00 PM,130,45,10003,0.501,0.533,0.887,0.586,Beauty,Desktop,en_US,590.91,11.9,16.2,3,15,0.749,Discount Coupon Email
CUST_100372,41,Tier 3,305,not visiting the app,130,customer372@example.com,1:00 AM - 2:00 PM,269,27,9548,0.733,0.171,0.375,0.704,Fashion,Desktop,en_GB,2537.94,3.1,11.8,4,10,0.201,Comeback Email Offer
CUST_100373,27,Tier 2,4449,wrote a bad review,117,customer373@example.com,11:00 AM - 11:00 AM,41,19,2908,0.378,0.277,0.342,0.586,Health,Desktop,en_US,97.06,6.1,19.1,10,5,0.097,Feedback Email Survey
CUST_100374,49,Tier 1,6354,not adding to cart,129,customer374@example.com,8:00 PM - 10:00 PM,173,24,11341,0.999,0.817,0.941,0.665,Health,Tablet,en_US,4877.76,17.6,16.3,1,20,0.871,Personalized Email Recommendations
CUST_100375,41,Tier 2,620,cart abandonment,140,customer375@example.com,5:00 AM - 6:00 PM,317,44,15671,0.515,0.66,0.003,0.638,Home & Kitchen,Mobile,es_ES,4373.5,19.4,15.0,8,10,0.607,VIP Exclusive Offer
CUST_100376,41,Tier 1,5907,wrote a bad review,126,customer376@example.com,11:00 AM - 12:00 PM,151,39,6492,0.712,0.87,0.876,0.785,Beauty,Tablet,en_US,682.91,16.1,6.7,9,20,0.168,Proactive Chat Support
CUST_100377,44,Tier 1,8099,not visiting the app,67,customer377@example.com,4:00 AM - 11:00 AM,55,28,1057,0.16,0.929,0.903,0.766,Fashion,Tablet,es_ES,3346.37,19.1,13.7,3,25,0.634,Re-engagement Push
CUST_100378,47,Tier 1,5652,not visiting the app,152,customer378@example.com,10:00 AM - 11:00 PM,194,46,12605,0.654,0.785,0.966,0.437,Fashion,Mobile,es_ES,622.67,2.7,2.7,10,10,0.745,Re-engagement Push
CUST_100379,23,Tier 3,2287,not adding to cart,102,customer379@example.com,10:00 AM - 5:00 AM,303,35,6321,0.847,0.98,0.32,0.365,Beauty,Mobile,de_DE,3335.53,12.2,3.0,1,25,0.852,Personalized Email Recommendations
CUST_100380,36,Tier 2,5063,not visiting the app,132,customer380@example.com,11:00 PM - 3:00 PM,75,48,1225,0.599,0.309,0.99,0.123,Beauty,Tablet,fr_FR,3173.83,5.1,6.5,7,5,0.981,Win-back Campaign
CUST_100381,37,Tier 2,3650,not visiting the app,18,customer381@example.com,3:00 PM - 12:00 PM,154,43,5316,0.991,0.548,0.337,0.678,Home & Kitchen,Desktop,fr_FR,405.52,14.8,6.4,4,30,0.856,Win-back Campaign
CUST_100382,41,Tier 1,2344,not adding to cart,153,customer382@example.com,1:00 PM - 8:00 AM,296,9,14579,0.696,0.291,0.145,0.218,Beauty,Mobile,en_US,1843.02,17.3,2.9,3,20,0.95,Browsing Behavior Email
CUST_100383,43,Tier 2,1122,cart abandonment,96,customer383@example.com,8:00 AM - 1:00 AM,264,42,11191,0.593,0.97,0.627,0.404,Electronics,Mobile,en_GB,2013.39,6.8,12.3,3,30,0.745,Push Notification Reminder
CUST_100384,58,Tier 1,7796,wrote a bad review,75,customer384@example.com,11:00 PM - 6:00 AM,62,8,2807,0.122,0.641,0.908,0.225,Sports,Tablet,de_DE,2423.52,14.2,2.8,10,10,0.384,Manager Follow-up Call
CUST_100385,57,Tier 4,5088,not visiting the app,30,customer385@example.com,6:00 AM - 12:00 AM,208,45,747,0.394,0.817,0.783,0.53,Electronics,Tablet,de_DE,2717.96,16.6,13.4,4,30,0.898,Win-back Campaign
CUST_100386,27,Tier 2,287,wrote a bad review,85,customer386@example.com,2:00 AM - 3:00 AM,335,11,2977,0.562,0.851,0.035,0.98,Sports,Desktop,es_ES,4833.07,4.3,19.6,1,10,0.301,Proactive Chat Support
CUST_100387,49,Tier 3,8950,wrote a bad review,40,customer387@example.com,10:00 PM - 12:00 PM,268,23,19963,0.538,0.21,0.099,0.82,Fashion,Mobile,en_GB,751.25,17.3,5.1,3,25,0.552,Proactive Chat Support
CUST_100388,53,Tier 3,4744,not visiting the app,164,customer388@example.com,7:00 AM - 9:00 PM,134,25,5451,0.4,0.083,0.254,0.425,Beauty,Mobile,de_DE,1058.63,13.0,6.1,4,30,0.372,SMS Reactivation
CUST_100389,58,Tier 2,7076,not visiting the app,85,customer389@example.com,7:00 PM - 1:00 AM,40,18,4183,0.531,0.684,0.407,0.329,Electronics,Desktop,es_ES,3901.45,3.8,16.2,5,5,0.098,Re-engagement Push
CUST_100390,30,Tier 4,1920,cart abandonment,49,customer390@example.com,9:00 PM - 10:00 PM,49,34,11532,0.7,0.865,0.552,0.607,Electronics,Mobile,es_ES,4735.23,8.4,7.6,9,25,0.595,VIP Exclusive Offer
CUST_100391,41,Tier 4,9904,not visiting the app,71,customer391@example.com,1:00 AM - 11:00 AM,74,25,18697,0.735,0.053,0.725,0.974,Beauty,Mobile,de_DE,2120.31,9.7,9.3,6,20,0.502,Comeback Email Offer
CUST_100392,33,Tier 4,8729,not visiting the app,83,customer392@example.com,11:00 AM - 5:00 PM,161,6,2704,0.077,0.24,0.094,0.575,Electronics,Tablet,es_ES,2793.09,10.4,17.6,7,30,0.509,SMS Reactivation
CUST_100393,24,Tier 4,8356,cart abandonment,108,customer393@example.com,1:00 AM - 12:00 AM,218,45,17608,0.75,0.244,0.739,0.951,Sports,Tablet,de_DE,259.66,9.5,4.2,9,10,0.175,Discount Coupon Email
CUST_100394,39,Tier 2,8616,not adding to cart,18,customer394@example.com,7:00 PM - 7:00 AM,192,8,11174,0.914,0.25,0.539,0.766,Electronics,Desktop,es_ES,2441.47,6.0,1.0,10,20,0.217,Personalized Email Recommendations
CUST_100395,35,Tier 1,7786,wrote a bad review,19,customer395@example.com,6:00 AM - 10:00 PM,169,20,11696,0.107,0.35,0.722,0.402,Electronics,Mobile,fr_FR,2485.63,2.6,10.8,3,20,0.124,Manager Follow-up Call
CUST_100396,47,Tier 1,2749,not adding to cart,62,customer396@example.com,8:00 PM - 6:00 PM,187,28,6069,0.536,0.269,0.989,0.656,Health,Mobile,en_GB,1801.0,9.2,7.8,4,5,0.19,First Purchase Discount
CUST_100397,18,Tier 2,6664,wrote a bad review,89,customer397@example.com,1:00 AM - 11:00 AM,246,43,8809,0.119,0.489,0.496,0.682,Fashion,Desktop,fr_FR,2534.2,18.5,17.0,7,10,0.11,Manager Follow-up Call
CUST_100398,22,Tier 1,2266,not visiting the app,93,customer398@example.com,9:00 AM - 11:00 AM,27,44,11311,0.43,0.597,0.008,0.48,Home & Kitchen,Desktop,en_US,3816.45,5.7,3.9,9,10,0.249,SMS Reactivation
CUST_100399,23,Tier 3,4252,wrote a bad review,55,customer399@example.com,8:00 AM - 12:00 AM,97,38,4973,0.229,0.132,0.038,0.99,Fashion,Desktop,en_US,3101.51,2.7,2.0,7,25,0.306,Proactive Chat Support
CUST_100400,56,Tier 2,3833,not adding to cart,114,customer400@example.com,8:00 AM - 9:00 PM,330,4,10070,0.11,0.364,0.943,0.712,Fashion,Desktop,en_US,949.67,1.0,13.5,6,10,0.285,First Purchase Discount
CUST_100401,33,Tier 1,7259,not visiting the app,69,customer401@example.com,8:00 PM - 6:00 PM,58,7,547,0.683,0.77,0.13,0.361,Home & Kitchen,Tablet,de_DE,2667.87,8.1,13.4,4,25,0.384,Re-engagement Push
CUST_100402,22,Tier 2,2171,cart abandonment,155,customer402@example.com,11:00 AM - 4:00 PM,51,5,18010,0.619,0.301,0.474,0.761,Sports,Tablet,en_GB,266.86,4.6,11.5,5,25,0.975,Abandoned Cart Email
CUST_100403,39,Tier 4,2123,wrote a bad review,22,customer403@example.com,8:00 PM - 9:00 AM,86,39,9083,0.697,0.129,0.045,0.566,Beauty,Mobile,fr_FR,2500.38,11.1,10.8,2,10,0.438,Manager Follow-up Call
CUST_100404,48,Tier 4,9415,wrote a bad review,107,customer404@example.com,10:00 PM - 4:00 AM,2,11,18839,0.218,0.697,0.879,0.791,Health,Tablet,de_DE,1331.23,17.2,6.6,5,25,0.119,Proactive Chat Support
CUST_100405,30,Tier 1,8941,not visiting the app,79,customer405@example.com,1:00 AM - 5:00 AM,139,4,8259,0.99,0.21,0.116,0.649,Beauty,Tablet,es_ES,1656.58,19.0,17.8,5,30,0.134,Comeback Email Offer
CUST_100406,55,Tier 3,5518,cart abandonment,165,customer406@example.com,1:00 PM - 4:00 PM,91,17,612,0.537,0.979,0.778,0.781,Electronics,Tablet,fr_FR,4731.0,5.9,12.9,10,25,0.206,Discount Coupon Email
CUST_100407,44,Tier 2,5512,not adding to cart,57,customer407@example.com,10:00 PM - 3:00 PM,119,47,14318,0.369,0.902,0.094,0.182,Fashion,Mobile,en_GB,2869.81,18.9,4.4,5,5,0.31,Product Suggestion Push
CUST_100408,27,Tier 4,3277,cart abandonment,41,customer408@example.com,2:00 PM - 4:00 PM,331,26,3384,0.724,0.137,0.75,0.012,Electronics,Desktop,fr_FR,152.54,16.7,15.5,1,10,0.248,Discount Coupon Email
CUST_100409,21,Tier 3,2536,cart abandonment,7,customer409@example.com,2:00 PM - 12:00 AM,104,9,15842,0.76,0.892,0.815,0.307,Health,Mobile,en_GB,326.58,14.1,12.9,2,5,0.825,Discount Coupon Email
CUST_100410,22,Tier 3,1880,wrote a bad review,41,customer410@example.com,1:00 AM - 1:00 AM,219,25,4929,0.353,0.287,0.922,0.684,Beauty,Tablet,en_US,2484.51,19.8,5.3,5,15,0.076,Manager Follow-up Call
CUST_100411,37,Tier 1,6106,cart abandonment,16,customer411@example.com,10:00 AM - 3:00 PM,272,22,19748,0.181,0.425,0.893,0.687,Sports,Desktop,es_ES,4383.24,6.2,10.5,6,15,0.811,Discount Coupon Email
CUST_100412,20,Tier 1,2635,not visiting the app,86,customer412@example.com,3:00 PM - 8:00 PM,35,8,19034,0.427,0.727,0.145,0.323,Fashion,Mobile,fr_FR,1795.41,10.4,10.1,7,25,0.794,Re-engagement Push
CUST_100413,37,Tier 2,4228,wrote a bad review,112,customer413@example.com,9:00 PM - 9:00 PM,273,35,7640,0.385,0.581,0.422,0.578,Beauty,Tablet,en_GB,3530.31,5.5,1.1,1,15,0.558,Manager Follow-up Call
CUST_100414,24,Tier 1,1176,not adding to cart,97,customer414@example.com,3:00 PM - 8:00 AM,283,27,8046,0.211,0.225,0.747,0.117,Beauty,Tablet,en_GB,1918.43,1.5,19.3,6,5,0.701,First Purchase Discount
CUST_100415,58,Tier 1,8012,not visiting the app,12,customer415@example.com,3:00 PM - 3:00 AM,126,5,508,0.569,0.814,0.15,0.182,Beauty,Mobile,de_DE,3507.89,6.7,8.8,6,20,0.781,Re-engagement Push
CUST_100416,16,Tier 3,2022,not visiting the app,20,customer416@example.com,11:00 AM - 10:00 AM,258,11,456,0.396,0.424,0.948,0.454,Beauty,Desktop,de_DE,2534.27,14.5,9.0,3,15,0.973,Win-back Campaign
CUST_100417,49,Tier 4,2250,not visiting the app,107,customer417@example.com,10:00 AM - 4:00 PM,95,48,18426,0.605,0.077,0.692,0.477,Beauty,Tablet,fr_FR,4144.91,4.1,16.3,7,10,0.27,VIP Exclusive Offer
CUST_100418,22,Tier 1,6142,not adding to cart,12,customer418@example.com,4:00 PM - 3:00 AM,34,14,19666,0.011,0.91,0.188,0.202,Electronics,Mobile,es_ES,470.94,11.8,1.9,8,5,0.048,Product Suggestion Push
CUST_100419,21,Tier 3,338,not adding to cart,77,customer419@example.com,7:00 AM - 6:00 PM,183,9,3290,0.331,0.897,0.504,0.502,Fashion,Mobile,de_DE,3990.54,10.1,17.5,1,15,0.161,Product Suggestion Push
CUST_100420,45,Tier 1,1728,not visiting the app,60,customer420@example.com,11:00 AM - 12:00 AM,257,34,17247,0.93,0.341,0.785,0.339,Home & Kitchen,Tablet,fr_FR,248.06,14.5,14.0,4,10,0.997,Win-back Campaign
CUST_100421,54,Tier 1,2696,wrote a bad review,29,customer421@example.com,1:00 AM - 5:00 AM,256,7,15003,0.314,0.934,0.161,0.28,Home & Kitchen,Desktop,en_US,402.11,14.5,9.8,8,15,0.763,Feedback Email Survey
CUST_100422,44,Tier 2,2231,wrote a bad review,15,customer422@example.com,6:00 PM - 7:00 PM,318,44,4326,0.441,0.512,0.625,0.314,Electronics,Tablet,fr_FR,2554.42,6.0,17.6,1,25,0.977,Manager Follow-up Call
CUST_100423,19,Tier 2,9388,cart abandonment,44,customer423@example.com,2:00 PM - 7:00 AM,292,26,2491,0.223,0.874,0.669,0.349,Health,Tablet,de_DE,4505.63,9.8,2.6,2,20,0.768,Push Notification Reminder
CUST_100424,28,Tier 4,5585,cart abandonment,86,customer424@example.com,6:00 PM - 4:00 PM,59,18,14995,0.038,0.156,0.47,0.64,Home & Kitchen,Tablet,en_US,4939.66,15.7,2.2,6,20,0.979,Abandoned Cart Email
CUST_100425,29,Tier 1,3665,cart abandonment,180,customer425@example.com,7:00 PM - 5:00 AM,43,10,2369,0.274,0.082,0.874,0.451,Health,Tablet,en_GB,3364.74,5.9,16.8,2,20,0.342,Discount Coupon Email
CUST_100426,35,Tier 2,3453,not adding to cart,112,customer426@example.com,8:00 PM - 9:00 AM,357,28,11722,0.913,0.57,0.823,0.561,Sports,Mobile,en_US,3627.48,12.0,3.7,6,5,0.151,Personalized Email Recommendations
CUST_100427,45,Tier 2,8382,not adding to cart,34,customer427@example.com,11:00 PM - 5:00 AM,231,9,14823,0.639,0.578,0.036,0.746,Fashion,Desktop,de_DE,3883.2,12.4,5.1,4,10,0.972,Browsing Behavior Email
CUST_100428,52,Tier 1,6266,not adding to cart,9,customer428@example.com,5:00 PM - 9:00 AM,359,32,15042,0.414,0.352,0.828,0.426,Home & Kitchen,Mobile,en_GB,2321.18,8.1,11.5,3,25,0.436,First Purchase Discount
CUST_100429,34,Tier 4,4840,cart abandonment,27,customer429@example.com,2:00 AM - 11:00 AM,316,27,3497,0.496,0.752,0.927,0.1,Health,Tablet,de_DE,4039.06,13.7,17.2,4,10,0.777,Discount Coupon Email
CUST_100430,51,Tier 4,2075,not visiting the app,125,customer430@example.com,2:00 PM - 8:00 PM,331,46,13069,0.008,0.375,0.224,0.284,Beauty,Desktop,es_ES,4200.5,16.1,8.9,4,5,0.9,VIP Retention Call
CUST_100431,42,Tier 1,454,cart abandonment,44,customer431@example.com,6:00 PM - 6:00 AM,293,28,8024,0.556,0.391,0.616,0.393,Electronics,Tablet,fr_FR,687.91,13.1,19.6,3,20,0.904,Abandoned Cart Email
CUST_100432,49,Tier 2,7366,not visiting the app,30,customer432@example.com,12:00 AM - 9:00 AM,324,37,12945,0.843,0.627,0.26,0.553,Home & Kitchen,Mobile,en_US,511.66,9.3,12.9,10,10,0.028,Re-engagement Push
CUST_100433,50,Tier 1,9568,wrote a bad review,11,customer433@example.com,12:00 AM - 8:00 PM,96,16,7366,0.297,0.535,0.245,0.78,Health,Desktop,en_US,1411.08,18.8,12.9,10,5,0.111,Proactive Chat Support
CUST_100434,54,Tier 1,1954,not visiting the app,77,customer434@example.com,5:00 AM - 2:00 AM,254,24,6914,0.391,0.491,0.022,0.074,Beauty,Mobile,en_GB,3452.32,8.1,7.0,8,10,0.18,SMS Reactivation
CUST_100435,16,Tier 2,9494,cart abandonment,35,customer435@example.com,6:00 PM - 8:00 AM,82,34,8439,0.927,0.193,0.03,0.023,Sports,Mobile,en_GB,4341.03,3.2,5.1,6,10,0.22,VIP Exclusive Offer
CUST_100436,24,Tier 3,4683,wrote a bad review,56,customer436@example.com,2:00 PM - 12:00 PM,240,48,16346,0.436,0.946,0.922,0.25,Fashion,Tablet,es_ES,4811.26,3.0,16.1,10,15,0.166,Personal Apology Email
CUST_100437,29,Tier 4,7301,wrote a bad review,113,customer437@example.com,10:00 PM - 6:00 AM,311,25,14167,0.2,0.353,0.898,0.819,Health,Mobile,en_US,4792.58,5.8,8.8,10,30,0.95,Proactive Chat Support
CUST_100438,49,Tier 3,6725,cart abandonment,34,customer438@example.com,3:00 PM - 7:00 AM,184,16,2480,0.215,0.372,0.145,0.314,Electronics,Desktop,en_US,3598.17,5.1,11.8,6,10,0.562,Abandoned Cart Email
CUST_100439,40,Tier 3,3676,not visiting the app,31,customer439@example.com,9:00 PM - 12:00 AM,294,42,13919,0.682,0.435,0.813,0.198,Electronics,Desktop,fr_FR,281.62,6.2,3.3,8,10,0.601,Comeback Email Offer
CUST_100440,53,Tier 4,4073,cart abandonment,77,customer440@example.com,1:00 AM - 8:00 PM,68,26,1312,0.896,0.918,0.039,0.645,Electronics,Desktop,en_US,4157.76,8.9,6.7,6,15,0.4,Push Notification Reminder
CUST_100441,51,Tier 3,8290,cart abandonment,105,customer441@example.com,5:00 PM - 8:00 AM,192,40,3466,0.029,0.048,0.01,0.105,Home & Kitchen,Tablet,fr_FR,1170.39,2.7,14.8,6,25,0.99,Abandoned Cart Email
CUST_100442,19,Tier 3,905,cart abandonment,17,customer442@example.com,5:00 AM - 5:00 PM,353,40,12537,0.27,0.17,0.138,0.461,Fashion,Desktop,en_GB,3777.52,17.9,19.4,7,30,0.447,Abandoned Cart Email
CUST_100443,23,Tier 2,9668,wrote a bad review,174,customer443@example.com,8:00 PM - 6:00 PM,116,6,8744,0.766,0.711,0.353,0.836,Fashion,Tablet,en_GB,3490.08,2.4,10.4,4,5,0.67,Proactive Chat Support
CUST_100444,45,Tier 4,3278,wrote a bad review,31,customer444@example.com,6:00 AM - 10:00 PM,160,46,14977,0.655,0.848,0.106,0.13,Home & Kitchen,Desktop,fr_FR,4345.9,10.8,15.8,4,5,0.278,Personal Apology Email
CUST_100445,26,Tier 3,9657,cart abandonment,42,customer445@example.com,8:00 AM - 12:00 AM,124,2,15201,0.187,0.029,0.662,0.453,Home & Kitchen,Mobile,de_DE,466.13,9.2,3.9,9,20,0.508,Abandoned Cart Email
CUST_100446,19,Tier 4,4666,not adding to cart,30,customer446@example.com,1:00 PM - 12:00 PM,100,19,6307,0.403,0.594,0.53,0.494,Health,Mobile,en_US,3249.41,19.2,5.2,1,5,0.575,Browsing Behavior Email
CUST_100447,31,Tier 1,8918,cart abandonment,75,customer447@example.com,4:00 PM - 7:00 PM,52,15,8890,0.495,0.171,0.204,0.637,Beauty,Tablet,es_ES,3682.72,2.8,10.6,10,20,0.739,Abandoned Cart Email
CUST_100448,31,Tier 2,5362,cart abandonment,47,customer448@example.com,3:00 PM - 8:00 AM,7,43,15651,0.428,0.021,0.974,0.881,Fashion,Tablet,en_US,2990.33,19.4,12.1,8,10,0.473,Discount Coupon Email
CUST_100449,18,Tier 1,9494,not adding to cart,63,customer449@example.com,9:00 AM - 3:00 AM,52,20,11099,0.453,0.735,0.99,0.257,Health,Desktop,es_ES,2320.82,16.7,6.7,6,25,0.775,Product Suggestion Push
CUST_100450,54,Tier 4,2047,not adding to cart,180,customer450@example.com,9:00 AM - 3:00 PM,113,43,4741,0.357,0.031,0.578,0.696,Health,Desktop,en_GB,3734.61,4.7,19.1,2,15,0.877,Browsing Behavior Email
CUST_100451,50,Tier 4,8832,not visiting the app,72,customer451@example.com,11:00 PM - 6:00 PM,302,27,9152,0.309,0.041,0.52,0.343,Sports,Mobile,fr_FR,3986.9,11.8,16.1,6,15,0.11,SMS Reactivation
CUST_100452,16,Tier 4,2610,wrote a bad review,179,customer452@example.com,3:00 PM - 10:00 AM,156,32,9545,0.065,0.295,0.454,0.217,Sports,Mobile,en_US,2467.41,1.1,7.7,1,5,0.251,Manager Follow-up Call
CUST_100453,38,Tier 3,8424,not visiting the app,27,customer453@example.com,12:00 PM - 3:00 AM,222,38,2744,0.291,0.032,0.933,0.249,Beauty,Tablet,fr_FR,2141.69,19.4,2.9,5,15,0.597,SMS Reactivation
CUST_100454,27,Tier 4,5483,not visiting the app,179,customer454@example.com,4:00 PM - 3:00 PM,284,13,9965,0.305,0.297,0.927,0.461,Fashion,Desktop,fr_FR,525.41,11.0,14.2,9,30,0.713,SMS Reactivation
CUST_100455,45,Tier 3,7206,wrote a bad review,112,customer455@example.com,7:00 PM - 1:00 AM,216,6,4706,0.615,0.302,0.243,0.512,Fashion,Tablet,de_DE,4504.57,17.7,2.0,7,10,0.403,Manager Follow-up Call
CUST_100456,16,Tier 4,8687,wrote a bad review,18,customer456@example.com,2:00 AM - 5:00 AM,171,39,3291,0.822,0.565,0.691,0.864,Electronics,Tablet,de_DE,3388.34,15.0,2.0,4,25,0.144,Proactive Chat Support
CUST_100457,47,Tier 2,3862,not visiting the app,82,customer457@example.com,11:00 PM - 12:00 AM,249,40,6676,0.115,0.0,0.604,0.121,Electronics,Mobile,en_GB,562.85,1.5,10.6,7,5,0.926,Win-back Campaign
CUST_100458,35,Tier 4,8125,not visiting the app,65,customer458@example.com,9:00 PM - 10:00 PM,337,40,4136,0.432,0.636,0.185,0.819,Beauty,Mobile,en_GB,2582.0,14.3,4.8,8,15,0.289,Re-engagement Push
CUST_100459,22,Tier 4,6218,not adding to cart,105,customer459@example.com,7:00 AM - 8:00 PM,218,10,1016,0.283,0.12,0.389,0.581,Electronics,Tablet,de_DE,2250.17,18.3,7.7,3,20,0.882,Browsing Behavior Email
CUST_100460,45,Tier 3,349,not visiting the app,96,customer460@example.com,9:00 AM - 6:00 PM,263,5,5817,0.656,0.352,0.719,0.339,Beauty,Mobile,es_ES,3935.56,13.5,18.5,2,30,0.484,Comeback Email Offer
